GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,20.035
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,324.160004
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,33.2385711428
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,742.380005
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,52.83000175
GILD,Gilead Sciences,Health Care,Biotechnology,,102.790001
STT,State Street Corp.,Financials,Diversified Financial Services,,78.900002
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,15
BSX,Boston Scientific,Health Care,Health Care Equipment,,18.290001
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,74
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,43.2220001
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,67.1100005714
GILD,Gilead Sciences,Health Care,Biotechnology,,117.900002
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,76.080002
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,110.550003
STT,State Street Corp.,Financials,Diversified Financial Services,,58.799999
STT,State Street Corp.,Financials,Diversified Financial Services,,41.349998
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,62.84
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,21.46500025
GILD,Gilead Sciences,Health Care,Biotechnology,,77.839996
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,40.8499985
BSX,Boston Scientific,Health Care,Health Care Equipment,,21.139999
GILD,Gilead Sciences,Health Care,Biotechnology,,19.2800005
STT,State Street Corp.,Financials,Diversified Financial Services,,38.849998
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,24.6779995
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,67.2750015
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,323.209991
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,227.679993
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,18.3999995
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,23.5149995
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,29.4799995
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,20.7800007
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,20.2700005
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,113.449997
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,33.505001
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,77.32
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,35.1871414285
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,83.220001
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,75.699997
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,72.150002
STT,State Street Corp.,Financials,Diversified Financial Services,,43.279999
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,17.98999975
GILD,Gilead Sciences,Health Care,Biotechnology,,38.7649995
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,51.25
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,12.14
STT,State Street Corp.,Financials,Diversified Financial Services,,65.269997
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,65.2728577142
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,20.052
GILD,Gilead Sciences,Health Care,Biotechnology,,19.629999
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,73.389999
BSX,Boston Scientific,Health Care,Health Care Equipment,,5.07
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,20.1019993
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,22.24
STT,State Street Corp.,Financials,Diversified Financial Services,,66.120003
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,71.800003
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,12.5100002857
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,33.3499985
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,22.73
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,24.6299992
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,32.76857
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,23.2299995
GILD,Gilead Sciences,Health Care,Biotechnology,,41.540001
GILD,Gilead Sciences,Health Care,Biotechnology,,73.639999
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,12.8599997143
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,75.629997
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,92.489998
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,15.03
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,53.889999
GILD,Gilead Sciences,Health Care,Biotechnology,,106.529999
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,18.27
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,175.389999
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,33.924999
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,21.41
STT,State Street Corp.,Financials,Diversified Financial Services,,58.439999
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,95.7271422856
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,16.5771427143
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,19.32
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,764.719971
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,14.62
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,23.5559998
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,26.5049992
BSX,Boston Scientific,Health Care,Health Care Equipment,,9.18
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,351.779999
GILD,Gilead Sciences,Health Care,Biotechnology,,87.599998
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,10.1828575714
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,25.4850006
STT,State Street Corp.,Financials,Diversified Financial Services,,75.970001
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,21.67
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,244.990005
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,56.602501
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,88.75
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,51.139999
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,77.809998
GILD,Gilead Sciences,Health Care,Biotechnology,,18.1100005
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,49.5128555714
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,65.8375015
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,22.299999
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,38.8549995
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,52.18
STT,State Street Corp.,Financials,Diversified Financial Services,,68.879997
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,37.8650015
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,49.889999
GILD,Gilead Sciences,Health Care,Biotechnology,,67.610001
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,99.839996
GILD,Gilead Sciences,Health Care,Biotechnology,,86.220001
STT,State Street Corp.,Financials,Diversified Financial Services,,58.200001
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,17.360001
STT,State Street Corp.,Financials,Diversified Financial Services,,43.740002
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,176.550003
STT,State Street Corp.,Financials,Diversified Financial Services,,67.190002
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,185.690002
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,445.100006
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,768.820007
STT,State Street Corp.,Financials,Diversified Financial Services,,65.910004
STT,State Street Corp.,Financials,Diversified Financial Services,,39.700001
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,24.870001
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,40.380001
BSX,Boston Scientific,Health Care,Health Care Equipment,,9.14
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,68.669998
BSX,Boston Scientific,Health Care,Health Care Equipment,,7.22
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,18.459999
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,72.889999
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,72.75
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,38.650002
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,822.590027
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,15.93
GILD,Gilead Sciences,Health Care,Biotechnology,,25.84
GILD,Gilead Sciences,Health Care,Biotechnology,,115.199997
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,66.309998
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,23.92
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,96.709999
GILD,Gilead Sciences,Health Care,Biotechnology,,37.7350005
STT,State Street Corp.,Financials,Diversified Financial Services,,53.57
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,26.870001
BSX,Boston Scientific,Health Care,Health Care Equipment,,23.870001
GILD,Gilead Sciences,Health Care,Biotechnology,,107.339996
BSX,Boston Scientific,Health Care,Health Care Equipment,,15.78
STT,State Street Corp.,Financials,Diversified Financial Services,,57.950001
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,29.8374995
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,332.630005
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,87.18
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,25.4357147143
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,35.8849985
GILD,Gilead Sciences,Health Care,Biotechnology,,103.139999
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,22.795
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,62.630001
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,78.110001
BSX,Boston Scientific,Health Care,Health Care Equipment,,13.21
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,522.619995
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,97.449997
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,61.4914284285
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,46.66
BSX,Boston Scientific,Health Care,Health Care Equipment,,14.31
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,316.929993
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,25.1819992
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,275.100006
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,80.540001
STT,State Street Corp.,Financials,Diversified Financial Services,,74.470001
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,710.599976
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,18.4825
BSX,Boston Scientific,Health Care,Health Care Equipment,,12.85
STT,State Street Corp.,Financials,Diversified Financial Services,,44.619999
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,78.709999
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,46.720001
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,52.1710014
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,20.6000005
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,53.91
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,96.470001
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,65.93
GILD,Gilead Sciences,Health Care,Biotechnology,,92.989998
STT,State Street Corp.,Financials,Diversified Financial Services,,70.209999
BSX,Boston Scientific,Health Care,Health Care Equipment,,6.59
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,9.32
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,32.5330009
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,257.279999
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,66.57
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,18.1875
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,55.5130005
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,100.120003
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,377.170013
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,32.2809982
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,24.075001
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,61.919998
